file,name,code_range,frequency,weighted
Long Distance,STRATUMID,Responses=1021-1040,16997,305560925.000061
Long Distance,TDAYDATE,202201,441,7909178.6580463
Long Distance,TDAYDATE,202202,1717,23440225.7200965
Long Distance,TDAYDATE,202203,1508,25951890.2381285
Long Distance,TDAYDATE,202204,1472,25114686.7183576
Long Distance,TDAYDATE,202205,1218,25951623.7265512
Long Distance,TDAYDATE,202206,780,25114668.3173238
Long Distance,TDAYDATE,202207,998,25951601.1178757
Long Distance,TDAYDATE,202208,1028,25951582.8739187
Long Distance,TDAYDATE,202209,937,25114654.9350163
Long Distance,TDAYDATE,202210,1369,25951554.5951956
Long Distance,TDAYDATE,202211,2566,25114377.9681805
Long Distance,TDAYDATE,202212,2126,25951892.3693706
Long Distance,TDAYDATE,202301,837,18042987.7619998
Long Distance,TRAVDAY,01=Sunday,3032,43651555.2734937
Long Distance,TRAVDAY,02=Monday,3199,43651501.5901854
Long Distance,TRAVDAY,03=Tuesday,2311,43651578.3309666
Long Distance,TRAVDAY,04=Wednesday,2111,43651549.8958959
Long Distance,TRAVDAY,05=Thursday,2287,43651659.2466583
Long Distance,TRAVDAY,06=Friday,2278,43651588.602261
Long Distance,TRAVDAY,07=Saturday,1779,43651492.0606001
Long Distance,URBAN,01=In an urban area,11945,220756776.181429
Long Distance,URBAN,02=In an Urban cluster,1494,26082431.9468894
Long Distance,URBAN,03=In an area surrounded by urban areas,2,17645.0261647
Long Distance,URBAN,04=Not in urban area,3556,58704071.8455776
Long Distance,URBANSIZE,"01=50,000-199,999",1665,29792063.2667154
Long Distance,URBANSIZE,"02=200,000-499,999",1854,33753568.3859555
Long Distance,URBANSIZE,"03=500,000-999,999",1654,30533415.4865352
Long Distance,URBANSIZE,"04=1,000,000 or more with heavy rail",3117,62864817.8209922
Long Distance,URBANSIZE,"05=1,000,000 or more without heavy rail",3655,63812911.2212308
Long Distance,URBANSIZE,06=Not in urbanized area,5052,84804148.8186319
Long Distance,URBRUR,01=Urban,13439,246839208.128318
Long Distance,URBRUR,02=Rural,3558,58721716.8717423
Long Distance,WEEKEND,-1=Valid Skip,3065,64648973.8598911
Long Distance,WEEKEND,-9=Not Ascertained,7063,124482527.114573
Long Distance,WEEKEND,01=Short weekend (2 or 3 days and includes a FRI and/or SAT) and return date not FRI,1184,19398138.8927678
Long Distance,WEEKEND,02=Long weekend (4 to 6 days and includes a FRI and/or SAT) and return date not FRI,899,13861582.8456646
Long Distance,WEEKEND,03=Not weekend trip (all other trips),4786,83169702.2871646
Long Distance,WORKER,-1=Valid skip,2193,46150762.6605722
Long Distance,WORKER,01=Worker,7783,158009510.32546
Long Distance,WORKER,02=Not worker,7021,101400652.014029
Long Distance,WRKCOUNT,0,4769,65254658.8411027
Long Distance,WRKCOUNT,1,5421,96952160.2951807
Long Distance,WRKCOUNT,2,5509,108241205.428207
Long Distance,WRKCOUNT,3,1044,27188781.7487452
Long Distance,WRKCOUNT,4,188,5593976.58578212
Long Distance,WRKCOUNT,5,47,1960413.8829502
Long Distance,WRKCOUNT,6,19,369728.2180928
Long Distance,WTPERFIN,Responses=30.877179031-781699.97227,16997,305560925.000061
Long Distance,WTPERFIN2D,Responses=0-473081.72428,16997,305560925.000061
Long Distance,WTPERFIN5D,Responses=0-972351.28194,16997,305560925.000061
